status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,category
473765826091943_1228133513988500,"Quer se divertir e comer nossas deliciosas pizzas em fatias? Que tal vir até o #santémóvel no @vilatruck
Estamos até 23h te esperando! 🚚🍕🍅",Timeline Photos,photo,https://www.facebook.com/SanteSaudavel/photos/a.477306952404497.1073741828.473765826091943/1228133513988500/?type=3,2018-04-21 16:00:54,1,0,0,1,0,0,0,0,0,0,2
339885999423004_1685717671506490,"OS VINGADORES !! Sábado é dia de Villa Aurora !! Noite dos Vingadores, duas bandas e três participações muito especiais !! O villa é o villa !!",Timeline Photos,photo,https://www.facebook.com/ovillaeovilla/photos/a.340740792670858.75079.339885999423004/1685717671506490/?type=3,2018-05-15 12:46:15,1829,40,50,1445,43,7,329,3,2,0,2
116332215167626_1161079734026197,O Morma é o Morma! Tá só começando por aqui!,Timeline Photos,photo,https://www.facebook.com/mormacobarearte/photos/a.218851908248989.54578.116332215167626/1161079734026197/?type=3,2018-01-19 22:40:06,57,4,0,54,3,0,0,0,0,0,0
1724491597779455_2129205017308109,Cada prato da Mia leva um toque especial que só a gente tem. Vem jantar com a gente hoje! 😍💛,Timeline Photos,photo,https://www.facebook.com/casamiabelem/photos/a.1728103790751569.1073741829.1724491597779455/2129205017308109/?type=3,2018-04-24 15:55:05,0,0,0,0,0,0,0,0,0,0,2
806482059381296_2145790802117075,Vem curtir o melhor do rock clássico com a banda Mística. #vemBD,Timeline Photos,photo,https://www.facebook.com/blackdogenglishpub/photos/a.806537156042453.1073741828.806482059381296/2145790802117075/?type=3,2018-05-25 17:50:10,2,0,0,2,0,0,0,0,0,0,2
121706961234724_1860163180722418,"Para deixar sua noite mais quente! #VemProSRB
Vídeo: @argfilho1",,video,https://www.facebook.com/SushiRuyBarbosa/videos/1860163180722418/,2018-01-17 16:30:29,28,2,0,24,3,1,0,0,0,0,2
806482059381296_2120918247937664,Daqui pouco um Duo de respeito. Vem ver o projeto novo na casa. #vemBD,Timeline Photos,photo,https://www.facebook.com/blackdogenglishpub/photos/a.806537156042453.1073741828.806482059381296/2120918247937664/?type=3,2018-05-04 16:28:19,3,1,0,3,0,0,0,0,0,0,2
311171809017014_1287167971417388,Pra ser feliz com essa casquinha delícia... ❤️🍦 #amelhordobrasil #cairu #amocairu #sorvetescairu,Timeline Photos,photo,https://www.facebook.com/Sorveteriacairuoficial/photos/a.311356992331829.1073741828.311171809017014/1287167971417388/?type=3,2018-03-25 12:49:12,144,9,6,114,24,6,0,0,0,0,2
806482059381296_2137301852965970,Duo com Marina Morais e Nelinho Brasil. #vemBD #pub #poprock #chopegelado,Timeline Photos,photo,https://www.facebook.com/blackdogenglishpub/photos/a.806537156042453.1073741828.806482059381296/2137301852965970/?type=3,2018-05-18 15:41:48,0,0,0,0,0,0,0,0,0,0,2
208951685788243_2057657994250927,"O Brownie de Chocolate Louis Armstrong é sempre uma ótima pedida!

Cardápio: roxybar.com.br

RESERVAS - Roxy Bosque Grão-Pará
Segunda a quinta, menos nos feriados.
Horário para realização das reservas: segunda a sexta das 10h às 12h e das 14h às 18h.
Mais informações e reservas ☎ 3349-9197 / 99375-9484

DELIVERY - Roxy Bosque Grão-Pará
Sexta, sábado, domingo e segunda: 12h às 15h.
Todos os dias: 19h às 23h.
Ligue ☎ (91) 3349-9197 / 3199-3211 / 99185-7405 / 98733-2426 / 99375-9484

DELIVERY - Roxy Senador Lemos
Todos os dias: 19:15 às 23:30.
Ligue ☎ (91) 3352-6457 / 3224-4897 / 3224-4514 

#bosquegraopara #roxybarbelém #belem",,photo,https://www.facebook.com/roxybarbelem/photos/a.257352614281483.84026.208951685788243/2057657970917596/?type=3,2018-03-27 09:50:23,14,1,1,9,4,1,0,0,0,0,2
1489444684606203_1944495245767809,"Muuuuito bom! 😍

Prato 1
Dhal de ervilhas com legumes
Lasanha 3 queijos com molho vermelho e molho de espinafre
Banana verde chips com gersal
Salada ■ Suco
Sobremesa: Cheesecake com yogurte e chocolate

Prato 2
Arroz integral com jambu
Maniçoba vegetariana
Banana verde chips com gersal
Farofinha crocante de soja
Salada ■ Suco
Sobremesa: Cheesecake com yogurte e chocolate

Prato 3
Arroz integral com jambu
Bobó vegetariano
Coxinha de ricota e tomate seco
Farofa de milho com feijão da colônia
Salada ■ Suco
Sobremesa: Cheesecake com yogurte e chocolate

Delivery 🏍
WhatsApp (91) 99804-3493*
Ou pelos fones: 3222-2272 / 3242-1724
*Pedidos somente das 8h às 11h da manhã (pedidos após esse horário não serão aceitos)

Endereço:
Travessa Padre Prudêncio, 166 - entre Manoel Barata e Ó de Almeida - Campina - Belém – PA

#vegetariano #comida #vegana #vegano #salada #belem #RestauranteGovinda #restauranteBelem",Timeline Photos,photo,https://www.facebook.com/govinda.restaurantevegetariano/photos/a.1490128157871189.1073741828.1489444684606203/1944495245767809/?type=3,2018-03-23 05:01:02,666,3,16,629,28,9,0,0,0,0,2
473765826091943_1217670135034838,"Quem ainda não provou essa dupla filé alto, mega grelhado e gostoso, com mousseline de mandioquinha não sabe o que é coisa boa nessa vida! 😋 O melhor: hoje está com desconto! A promoção é valida apenas para pedidos pelo app Santé com cupom de desconto.😀🍅 Ainda tem taxa grátis para pedidos feitos até 11h 📱🏍",Timeline Photos,photo,https://www.facebook.com/SanteSaudavel/photos/a.477306952404497.1073741828.473765826091943/1217670135034838/?type=3,2018-04-04 07:43:43,0,0,0,0,0,0,0,0,0,0,2
178720798844054_1629562807093172,BOTEQUIM NA EMOÇÃO DA COPA COM FEIJOADA E TIRA GOSTO GRÁTIS E OS MELHORES TELOES PRA VOCÊ ASSISTIR TODOS OS JOGOS!!!,,photo,https://www.facebook.com/BotequimBelemOficial/photos/a.983468595035933.1073741829.178720798844054/1629562777093175/?type=3,2018-05-15 21:09:44,26,1,2,26,0,0,0,0,0,0,2
717916588343612_1171342126334387,"O melhor bolo de chocolate da vida está passando agora pelo seu feed. Quem aí também aaama o Bolo Negão da Amorosa?! Encomende o seu ou aproveite no Pague e Leve em uma de nossas unidades! 😍❤😋

 #doceriaamorosa #tudofeitocomamor",Timeline Photos,photo,https://www.facebook.com/DoceriaAmorosa/photos/a.763108203824450.1073741828.717916588343612/1171342126334387/?type=3,2018-04-14 08:04:29,95,10,9,67,23,5,0,0,0,0,2
175860562773679_616986305327767,"🤩 NÃO PASSE VONTADE VEM PRO TACACÁ DO RENATO! 
 ☎️33512462",,photo,https://www.facebook.com/TacacadorenatoBelem/photos/a.349089388784128.1073741829.175860562773679/616986271994437/?type=3,2018-04-30 21:15:58,23,2,3,23,0,0,0,0,0,0,2
116332215167626_1171409982993172,"Em março estreia MORMAÇO 360 💥 Que tiro foi esse, heim ? 💥💥",,photo,https://www.facebook.com/mormacobarearte/photos/a.424421924358652.1073741826.116332215167626/1171409569659880/?type=3,2018-02-04 19:24:47,31,2,1,24,2,5,0,0,0,0,N/A
292079807493212_1871768742857636,"Ó aqui o Casquinho de Bacalhau todo prosa com a sua “roupa nova”, que é nada menos do que farofa bragantina de açaí. 😌",,photo,https://www.facebook.com/RemansoDoBosque/photos/a.551160404918483.1073741829.292079807493212/1871768709524306/?type=3,2018-02-25 09:05:27,41,1,2,38,1,2,0,0,0,0,N/A
145954288799317_1706339122760818,"A gente sabe que terminar o primeiro mês do ano não é fácil.. Afinal, as férias se aproximam do seu final e a gente precisa aproveitar cada segundo! É nessa vibe que resolvemos trazer mais uma edição daquele evento que vocês adoram, conhecido por ter uma boa dose de Indie Rock! No palco, três tributos de rock internacional que são ovacionados dentro da música indie, dessa vez, com uma combinação inédita: Arctic Monkeys, The Strokes e The Killers! Uma noite com uma programação assim ninguém pode perder!
.
Ingressos:
Antecipados: R$15
.
22H: Dj Junior Soares
00H: The Strokes
01H: Arctic Monkeys
02H: The Killers
.
Onde comprar:
Studio Pub - Tv. Presidente Pernambuco, 277.
De terça à sexta, a partir das 18h.

Entrada exclusiva para maiores de 18 anos, sendo obrigatório apresentação de documento oficial e com foto.

OBS.: Não aceitaremos mais identidades com foto de criança ou manchadas por conta da dificuldade de identificação.

Mais informações:
Tel: 3252-1413 / 91 99161-3677
Instagram: @studiopubbelem | Facebook: studiopubbelem",Timeline Photos,photo,https://www.facebook.com/studiopubfanpage/photos/a.371665246228219.84780.145954288799317/1706339122760818/?type=3,2018-01-22 15:45:35,270,15,5,241,25,4,0,0,0,0,2
121706961234724_2011862525552482,"Pra refrescar a sua sexta e começar o final de semana com muito bom gosto! Gin Tanqueray com hibisco, limão siciliano e soda. Aguardamos vocês de 12:00 às 02:00! 

#belém #pará #sushilovers #culinária #amazônia #sushi #gastronomia",Timeline Photos,photo,https://www.facebook.com/SushiRuyBarbosa/photos/a.212123888859697.52109.121706961234724/2011862525552482/?type=3,2018-05-04 09:02:54,2,0,0,2,0,0,0,0,0,0,2
401325173272384_1895037317234488,"O buffet de almoço de domingo está delicioso, venha ao Capone Ristorante na Estação.

#caponeristorante #estaçãodasdocas #belém",,photo,https://www.facebook.com/CaponeRistorante/photos/a.632808303457402.1073741828.401325173272384/1895037280567825/?type=3,2018-04-08 09:48:35,4,0,0,4,0,0,0,0,0,0,2
330942283968047_535172203545053,"Apresento a vocês: Ricardo Martins, um dos jovens e integrante dos Los Amigos! 💙 Um de nossos hambúrgueres leva o seu nome, amigo e inspiração!",Timeline Photos,photo,https://www.facebook.com/heisenbergpubbelem/photos/a.331913720537570.1073741828.330942283968047/535172203545053/?type=3,2018-04-25 20:15:33,7,0,0,7,0,0,0,0,0,0,N/A
2088581698033618_2532630123628771,"Além da nossa variedade de bebidas sensacionais, contamos com alguns petiscos e pratos que vão fazer a tua noite com a galera. Uma ótima pedida pra hoje são os nossos nachos com opções variadas de molho. Vem pro Iron provar essa maravilha! 😎

#beer #cerveja #edgarpoe #hamburger #pub #melhorescervejas #beerlovers #beeradict #cerveza #happyhour #cervejagelada #cervejao #cervejartesanal #cervejando #cervejaoliquidosagrado #IronBelem #PubBelem",Timeline Photos,photo,https://www.facebook.com/ironpuboficial/photos/a.2091514204407034.1073741828.2088581698033618/2532630123628771/?type=3,2018-05-08 16:06:33,1,0,0,1,0,0,0,0,0,0,2
116332215167626_1227612517372918,"Ei, aquele mega top almoço maravilhoso das galáxias do universo todo dos finais de semana tá chegando!

De sexta a domingo tem ALMOÇO DO MORMAÇO!

❎SEXTA: música de leve pra você relaxar e se preparar pro final de semana.
❎SÁBADO: música ao vivo com sangue bom e talentoso FLAVIANO RAMOS.
❎DOMINGO: a música fica a cargo do maravilhoso BETINHO SOUSA.

Inf/cardápio pelo WhatsApp: 981796272",,photo,https://www.facebook.com/mormacobarearte/photos/a.424421924358652.1073741826.116332215167626/1227612487372921/?type=3,2018-05-03 21:32:50,4,2,0,4,0,0,0,0,0,0,N/A
389296111138369_1932296416838323,"Remansear é bom, mas remansear com toda a família reunida é muito melhor. ❤️🐟

Foto: Rita Silva",,photo,https://www.facebook.com/RemansoDoPeixe/photos/a.389396587794988.90299.389296111138369/1932296180171680/?type=3,2018-05-25 10:17:35,29,1,0,27,0,1,1,0,0,0,0
380000952157262_956784304478921,"Por natureza, elas são determinadas, brilhantes, talentosas… Mulheres possuem tantas facetas, que é impossível resumi-las apenas como belas. Neste Dia Internacional da Mulher, desejamos parabéns a todas as mulheres por serem simplesmente espetaculares! 

#VegasRestaurante #DiaInternacionalDaMulher",Dia Internacional da Mulher! <3,video,https://www.facebook.com/VegasClubBelem/videos/956784304478921/,2018-03-08 09:40:00,1,0,0,0,1,0,0,0,0,0,N/A
145954288799317_1713595792035151,"Sentiram falta do velho rock N’ roll nacional? A gente entende! Prepare as distorções para o dia 02 de fevereiro porque as bandas Alta Frequência e Rock N’ Trio, que vão relembrar os melhores sucessos das bandas Detonautas, Raimundos, O Rappa e CPM 22! Um tributo especial para músicas inesquecíveis! 

Ingressos:
Antecipados: R$15

Onde comprar:
Studio Pub - Tv. Presidente Pernambuco, 277.
De terça à sexta, a partir das 18h.

Entrada exclusiva para maiores de 18 anos, sendo obrigatório apresentação de documento oficial e com foto.

OBS.: Não aceitaremos mais identidades com foto de criança ou manchadas por conta da dificuldade de identificação.

Mais informações:
Tel: 3252-1413 / 91 99161-3677
Instagram: @studiopubbelem | Facebook: studiopubbelem",,photo,https://www.facebook.com/studiopubfanpage/photos/a.371665246228219.84780.145954288799317/1713595568701840/?type=3,2018-01-29 17:59:05,460,62,30,411,33,15,1,0,0,0,N/A
121706961234724_1885758394829563,"O @theargentineexperience, localizado em Buenos Aires, traz um conceito diferente: a ideia é ensinar os fundamentos da gastronomia argentina aos clientes, ao mesmo tempo em que eles se divertem preparando o seu próprio jantar. Ficou curioso? Sugerimos esta visita na sua próxima ida à Argentina.

Hoje abrimos a partir das 18h.

#amazônia #sushi #gastronomia #cozinhaasiática #belém #argentina #restaurante",Timeline Photos,photo,https://www.facebook.com/SushiRuyBarbosa/photos/a.212123888859697.52109.121706961234724/1885758394829563/?type=3,2018-02-05 10:01:04,1,0,0,1,0,0,0,0,0,0,N/A
178720798844054_1611121868937266,"🆕 OLHA O QUE VEM POR AÍ!!
Você lembra das edições de sábado do BarkaBoa, Rango e Cia, Pirikito Yellow?? Quer reviver isso? Então te programa pra pagodear no SAMBOTECO, dia 05 de maio no Botequim Pub. Vai ter muito pagode pra você curtir com os amigos ao som do @sambamais e @sttropezoficial... Vai ser uma super tarde com muita cerveja gelada e tira gostos de qualidade. Vai ser bom demais!! 😉",,photo,https://www.facebook.com/BotequimBelemOficial/photos/a.983468595035933.1073741829.178720798844054/1611121845603935/?type=3,2018-04-26 09:08:33,6,0,2,6,0,0,0,0,0,0,1
473765826091943_1213217375480114,Nosso suculento mignon hoje está com preço especial. Pede que tem taxa grátis até 11h mas a promoção é valida apenas para pedidos pelo app Santé com cupom de desconto.😀🍅,Timeline Photos,photo,https://www.facebook.com/SanteSaudavel/photos/a.477306952404497.1073741828.473765826091943/1213217375480114/?type=3,2018-03-28 07:30:37,1,0,0,1,0,0,0,0,0,0,N/A
501573163236918_1817854998275388,"NESTA SEXTA!
(4YOU + SIMBORA) NA VOLTA DO MANDELA...",,photo,https://www.facebook.com/simboraentretenimemto/photos/a.501811346546433.1073741829.501573163236918/1817854508275437/?type=3,2018-04-18 11:46:57,13,0,2,9,4,0,0,0,0,0,N/A
350885085102744_786381761553072,"Torta Sonho de Valsa, pão de ló fofinho com muito chantilly e generosos bombons de Sonho de Valsa. Delícia demais!
E ai, vamos de torta de sonho de valsa nesse feriadão? Vem que estamos te esperando 🍰🍩☕🍫
__
📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/786381761553072/?type=3,2018-04-21 14:44:30,6,0,0,5,1,0,0,0,0,0,2
341692959247521_1641091269307677,"➡➡➡Cardápio de Sábado⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo de Bacalhau aos Queijos
🔵 Sopa de Feijão
🔵 Creme de Frango R$ 12,
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1641091219307682/?type=3,2018-03-10 12:38:30,5,0,0,5,0,0,0,0,0,0,2
341692959247521_1709150252501778,"➡➡➡Cardápio de Quinta⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo de Galinha no Creme de Milho
🔵 Caldo de Caranguejo
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1709150229168447/?type=3,2018-05-17 13:17:28,54,0,0,54,0,0,0,0,0,0,2
350885085102744_798073910383857,"Você já conhece a nossa Cestinha Crocante? Ela pode ser de salpicão de frango, bacalhau e aviú. Daí você coloca um azeitinho por cima e fica sensacional. Vem ser feliz na Lou Doces.",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/798073910383857/?type=3,2018-05-18 10:33:28,7,1,2,6,1,0,0,0,0,0,2
350885085102744_790936064430975,"Qual tal essa delícia para sua quarta feira? O famoso quadradinho de maracujá? A Lou Doces tem para você. Massa amanteigada molhadinha com calda de maracujá. É dos Deuses, tão fofinho que derrete na boca!! 😍🍰😍🍋 📆Seg. a Sáb. das 16h às 20:30h
📞 (93) 99163 9870 - 99121 4996
📍Tv. Assis de Vasconcelos, 743 (entre Mendonça Furtado e Presidente Vargas)

#loudoces #delícia #gostosuras #morango #cafe #delicatessen #sonhodevalsa#paodebatata #queijocuia #loudoces #quadradinhodemaracuja",Timeline Photos,photo,https://www.facebook.com/loudocessantarem/photos/a.366945773496675.1073741829.350885085102744/790936064430975/?type=3,2018-05-02 07:30:49,1,0,1,1,0,0,0,0,0,0,2
341692959247521_1640136442736493,"Promoção de Sexta: 〰️▶️ Caneca de 400ml + Copo de Suco de 300ml R$ 11, ◀️〰️ ➡➡➡Cardápio de Sexta⬅⬅⬅ 🔵 Cozidão de Carne com Legumes 🔵 Caldo de Galinha R$ 10, / R$ 12, 🔵 Caldo Nordestino 🔵 Caldo de Camarão aos Queijos 🔵 Sopa Minestrone 🔵 Estrognoffe de Carne 🔵 Farofa de Piracuí com Banana End: Trav: Barjonas de Miranda, n° 441. Vemm para a Estaçãooo 😍😍😍 Horário: 18hs as 23hs. Todas as noites. ❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1640136396069831/?type=3,2018-03-09 13:23:31,1,0,0,1,0,0,0,0,0,0,4
796162917178389_1369349739859701,"Dentre as muitas novidades tecnológicas aqui no #SIGEP2018 na #Itália, uma máquina de gravar imagens nos biscoitinhos de casquinhas.

#casquinha #cascalho #botonaeuropa #botonaitalia #italy #sigep #rimini #conhecimento #novidades #sorvete #gelato",,video,https://www.facebook.com/botosorveteria/videos/1369349739859701/,2018-01-23 15:44:50,11,0,0,10,0,1,0,0,0,0,6
1032907390089983_1609174399129943,"🎂Vc encontra na Dream Churros e Doces🍭.
Encomendas (93)99186-8666
No Rio Tapajós Shopping📌",Timeline Photos,photo,https://www.facebook.com/dreamchurrosedoces/photos/a.1034627093251346.1073741828.1032907390089983/1609174399129943/?type=3,2018-03-24 07:51:22,4,0,4,3,1,0,0,0,0,0,2
341692959247521_1686127951470675,"Promoção de Segunda💪 

🔵 Salada de Frango + Suco de 500ml R$ 14,
🔵 Omelete Recheado com Frango + Suco de 500ml R$ 16,
🔵 Sanduiche Natural de Frango + Suco de 500ml R$ 10,
🔵 Sandubas de Frango + Suco de 300ml R$11,
🔵Sanduba de Carne + Suco de 300ml R$ 14,
🔵Sanduba de Atum + Suco de 300ml R$ 13,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião.",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1686127921470678/?type=3,2018-04-23 13:33:25,5,0,0,5,0,0,0,0,0,0,4
1775879475969766_2565838163640556,Entre um exercício e outro a Lene deu uma pausa para um click e registrou mais um dia de treino!,,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2565837623640610/?type=3,2018-05-18 10:16:00,67,3,0,59,2,5,1,0,0,0,0
796162917178389_1364290330365642,"Oi pessoal, a nossa ""mais que diva"" Gaby Amarantos passou por aqui para conferir de perto as delícias da Boto Sorveteria Artesanal. E vale registrar que Gaby é TOP e um show de simpatia.

Agora, quer saber qual sabor ela mais gostou? Ah, surpresa! Vem para cá que a gente de conta...

#botosorveteria #boto #gabyamarantos #alterdochao #santarem #ferias #familia #verao #cultura #evento #casamento #festa #bodas #formatura #casquinha #delicia #exotico #torta #castanhadopara #sorvete #gelato #sorbet #sherbet #tremetreme",,photo,https://www.facebook.com/botosorveteria/photos/a.796492780478736.1073741827.796162917178389/1364290223698986/?type=3,2018-01-18 07:04:32,45,0,0,43,2,0,0,0,0,0,2
341692959247521_1726441370772666,"Promoção de Segunda 💪 .

🔵 Salada de Frango + Suco de 500ml R$ 16,
🔵 Sanduiche Natural + Suco de 500ml R$ 10,

End:Trav: Barjonas de Miranda, n• 441, entre Mendonça Furtado e São Sebastião",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1726441347439335/?type=3,2018-06-04 12:36:08,123,1,0,122,1,0,0,0,0,0,4
1575770302673775_1972750329642435,"Olha só o que dar juntar a melhor PROMOÇÃO COM A BANDA MAIS ANIMADA?! Segunda Maluca do Estação Show Bar 😍😍

COMBO1: 4 torres de ANTARCTICA + bolinho de piracuí + batata frita + 30min. De bilhar para se divertir com os amigos por apenas R$100,00.

COMBO2: 14 caipirinhas/caipiroskas + mix de bolinhos + tábua de frios + 30min. De bilhar para se divertir com os amigos por apenas R$100,00.

COMBO3: 20 long necks ITAIPAVA + bolinho de linguicinha defumada + macaxeira frita +30min. De bilhar para se divertir com os amigos por apenas R$100,00

#ShowBarEspecial #SegundonaSemRessaca #BandaBlackout #FazendoADiferença #NãoPerdeNão #AquiTudoÉPraVc #VemQueTem #ÀNoiteToda",,photo,https://www.facebook.com/estacaoshowbar/photos/a.1585475181703287.1073741829.1575770302673775/1972750292975772/?type=3,2018-01-22 07:52:32,612,7,1,598,13,1,0,0,0,0,4
1032907390089983_1621858521194864,"Já provou um de nosso bolos! Preço popular, R$5,00 à fatia
No Rio Tapajós Shopping🛒",Timeline Photos,photo,https://www.facebook.com/dreamchurrosedoces/photos/a.1034627093251346.1073741828.1032907390089983/1621858521194864/?type=3,2018-04-05 22:02:57,5,0,6,3,1,1,0,0,0,0,2
350885085102744_750293135161935,"Quem resiste as nossas famosas cestinhas crocantes?? Delícia demais, temos com salpicão de frango ou de bacalhau. Irresistível!!! Vem ser feliz na Lou Doces a partir das 16hs! 🍰🍩🎂🍩",,video,https://www.facebook.com/loudocessantarem/videos/750293135161935/,2018-02-02 09:51:18,1,0,1,1,0,0,0,0,0,0,2
156461724431781_1701019276642677,Equipe nota 10 que faz a sua vida mais Feliz!!,Instagram Photos,photo,https://www.facebook.com/Hadouken.Sushi/photos/a.1361063677304907.1073741826.156461724431781/1701019276642677/?type=3,2018-05-23 18:45:59,10,0,0,10,0,0,0,0,0,0,N/A
1775879475969766_2545138115710561,A @calerananeves escolheu a BonyFit porque sabe que merece o melhor. E você o que está esperando? Vem pra BonyFit!,,photo,https://www.facebook.com/bonyfitacademia/photos/a.1919019468322432.1073741828.1775879475969766/2545138025710570/?type=3,2018-04-16 11:19:18,47,0,0,43,2,2,0,0,0,0,N/A
341692959247521_1709810002435803,"Hoje tem desconto na Caneca de 400ml + Copo de Suco de 300ml R$ 11,
➡➡➡Cardápio de Sexta⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo Nordestino
🔵 Caldo de Camarão aos Queijos
🔵 Sopa Minestrone
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1709809979102472/?type=3,2018-05-18 08:31:28,3,0,0,3,0,0,0,0,0,0,N/A
341692959247521_1722500281166775,"➡ Promoção de Quinta ⬅

🔵 Salada de Frango + Suco de 500ml R$ 14,
🔵 Sanduiche Natural de Frango + Suco de 500ml R$ 10, 

➡End: Trav: Barjonas de Miranda, n° 441, entre mendonça furtado e sãp sebastião, descendo a Academia Bony Fit⬅",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1722500257833444/?type=3,2018-05-31 11:24:55,157,0,0,150,5,2,0,0,0,0,4
796162917178389_1380626732065335,"Venha preencher o vazio do seu domingo com muito sabor!!!

Aliás, qual você mais gosta?

#domingo #alterdochao #santarem #preguiça #gelato #sorvete #sabor",Timeline Photos,photo,https://www.facebook.com/botosorveteria/photos/a.796492780478736.1073741827.796162917178389/1380626732065335/?type=3,2018-02-04 12:56:23,8,0,0,8,0,0,0,0,0,0,N/A
501573163236918_1825873637473524,Muitas novidades 😍😍😍,,photo,https://www.facebook.com/simboraentretenimemto/photos/a.608462622547971.1073741836.501573163236918/1825873604140194/?type=3,2018-04-26 15:01:58,8,0,0,8,0,0,0,0,0,0,N/A
277417308941353_2159272937422438,Pão italiano fermentado com cerveja?!? Temos... e estão divinos esperando sua visita! Massabor Prainha... um@novo conceito em padaria! Venha conhecer,Timeline Photos,photo,https://www.facebook.com/pizzariamassabor/photos/a.277484945601256.87223.277417308941353/2159272937422438/?type=3,2018-05-02 15:07:04,65,2,2,60,4,1,0,0,0,0,2
796162917178389_1477750829019591,"Tem como o calor ficar gostoso sim. Resolvemos isso facilmente. Corre pra cá!!!
#calor #sorvete #botosorveteria #santarem #alterdochao",Timeline Photos,photo,https://www.facebook.com/botosorveteria/photos/a.796492780478736.1073741827.796162917178389/1477750829019591/?type=3,2018-05-15 14:46:36,16,0,0,13,3,0,0,0,0,0,2
341692959247521_1721480721268731,"➡➡➡Cardápio de Quarta⬅⬅⬅ 

🔵 Cozidão de Carne com Legumes
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Canja
🔵 Caldo de Camarão com Tucupi e Jambu
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1721480697935400/?type=3,2018-05-30 11:41:46,5,0,0,5,0,0,0,0,0,0,2
796162917178389_1499741020153905,"Obrigado pelo click @juana_calcagno. Sua escolha com certeza refrescou seu dia e seu coração.
#calor #sorvete #gelato #santarem #sorbet #frutas #cuia #cozinhatapajos #para",Timeline Photos,photo,https://www.facebook.com/botosorveteria/photos/a.796492780478736.1073741827.796162917178389/1499741020153905/?type=3,2018-06-07 17:42:54,31,1,0,30,1,0,0,0,0,0,N/A
341692959247521_1686061218144015,"➡➡➡Cardápio de Segunda⬅⬅⬅

🔵 Cozidão de Carne com Legumes 
🔵 Caldo de Galinha R$ 10, / R$ 12,
🔵 Caldo Nordestino
🔵 Caldo de Moqueca de Peixe com Camarão
🔵 Canja
🔵 Estrognoffe de Carne R$ 13,
🔵 Farofa de Piracuí com Banana 

End: Trav: Barjonas de Miranda, n° 441.
Vemm para a Estaçãooo 😍😍😍
Horário: 18hs as 23hs. Todas as noites.
❌Não fazemos entrega❌",,photo,https://www.facebook.com/estacaodocaldostm/photos/a.1437052673044872.1073741826.341692959247521/1686061181477352/?type=3,2018-04-23 12:00:49,300,2,1,294,2,4,0,0,0,0,2
